Image,Red,Green,Blue,Contrast,Energy,Correlation,Homogeneity,Freshness
vertical_flip_Screen Shot 2018-06-12 at 9.26.13 PM,498575,488242,485775,1951.0302040816332,0.5450666252754532,0.8399100845236883,0.5712152789292737,0
Screen Shot 2018-06-12 at 9.01.56 PM,568825,548109,523074,598.3057142857143,0.17043003647961819,0.8982286562294037,0.5956005217164965,0
vertical_flip_Screen Shot 2018-06-12 at 9.03.46 PM,382932,359577,362054,822.9795918367345,0.024827602164482522,0.8895007110722806,0.1489324432531299,0
rotated_by_30_Screen Shot 2018-06-12 at 8.47.28 PM,411832,400967,395607,2765.779183673469,0.5450663960411561,0.8886821666252311,0.7042161614049958,0
rotated_by_30_Screen Shot 2018-06-12 at 9.13.16 PM,317943,279390,267394,1352.926530612245,0.15570238272638032,0.8669763492929506,0.22942057545652048,0
rotated_by_15_Screen Shot 2018-06-12 at 9.05.52 PM,449381,417678,404653,2200.650204081632,0.509995875884706,0.8870922098885963,0.6370327460940026,0
rotated_by_60_Screen Shot 2018-06-12 at 8.57.04 PM,326506,288107,261420,2591.2542857142853,0.2399092220378897,0.8220074622071436,0.3465832025309076,0
rotated_by_60_Screen Shot 2018-06-12 at 9.06.05 PM,397707,384579,373626,3285.3706122448975,0.5346372457935886,0.8683694596060394,0.7228586870178021,0
rotated_by_15_Screen Shot 2018-06-12 at 9.19.42 PM,357590,325625,301152,1955.2334693877547,0.0931681269268201,0.7643724608080299,0.15819903304581437,0
translation_Screen Shot 2018-06-12 at 8.56.41 PM,488040,485195,485533,1756.517959183674,0.6246130997384287,0.8980974768011535,0.720751136971645,0
rotated_by_15_Screen Shot 2018-06-12 at 9.06.27 PM,298059,269438,238449,2110.5942857142854,0.12985366447438468,0.8401103102919127,0.2574177678997138,0
rotated_by_45_Screen Shot 2018-06-12 at 9.01.21 PM,441445,407888,357839,2790.4493877551013,0.33366803964876335,0.866095372220827,0.5881255542301411,0
translation_Screen Shot 2018-06-12 at 9.20.47 PM,450334,401451,254835,1623.206530612245,0.16690459207925604,0.904447273746208,0.47920680085212564,0
rotated_by_75_Screen Shot 2018-06-12 at 8.48.07 PM,280596,285593,289064,2548.6400000000003,0.30048676323115225,0.8753971779523716,0.6051990421765403,0
translation_Screen Shot 2018-06-12 at 9.17.57 PM,210316,258438,198204,1073.777142857143,0.10415723544699149,0.8416315741329456,0.2797661671035187,0
translation_Screen Shot 2018-06-12 at 9.10.32 PM,410531,384262,328323,3121.1138775510203,0.1336053729027073,0.8152256262883981,0.40917743834987974,0
translation_Screen Shot 2018-06-12 at 8.57.34 PM,473648,459565,447159,1700.7297959183675,0.4302551958171996,0.9024136147644083,0.6593791928002024,0
Screen Shot 2018-06-12 at 9.08.22 PM,529728,525159,513917,1861.2661224489802,0.5699924373114553,0.8141562806344458,0.5993174831794275,0
translation_Screen Shot 2018-06-12 at 9.09.29 PM,347156,329488,302022,2425.4004081632656,0.20441890497954496,0.8893210820806061,0.4299146140445046,0
saltandpepper_Screen Shot 2018-06-12 at 8.59.23 PM,514242,502769,498367,1517.422448979592,0.6308691108849136,0.9111639564376326,0.6700911775667171,0
rotated_by_75_Screen Shot 2018-06-12 at 9.03.55 PM,253117,232088,211785,2155.5265306122446,0.2823709636268251,0.8155209379671565,0.31076114266575405,0
rotated_by_30_Screen Shot 2018-06-12 at 9.02.24 PM,411957,369033,337323,2457.488163265306,0.22888644473062272,0.8439417252342101,0.40136318481772393,0
rotated_by_30_Screen Shot 2018-06-12 at 8.57.54 PM,410115,338851,331996,1879.8591836734695,0.15473048944809806,0.8726368712309814,0.3604591085875646,0
rotated_by_60_Screen Shot 2018-06-12 at 8.58.13 PM,406743,341735,331697,1188.8489795918367,0.21239064854297326,0.9337558614115563,0.47486829331673563,0
rotated_by_75_Screen Shot 2018-06-12 at 9.25.04 PM,450765,441520,443192,1755.7489795918368,0.46863835474545357,0.894604762679383,0.5760831230654174,0
rotated_by_30_Screen Shot 2018-06-12 at 8.53.03 PM,247593,236286,256578,802.2742857142857,0.1340457504871259,0.9224791790157453,0.3739256179735722,0
rotated_by_30_Screen Shot 2018-06-12 at 9.04.56 PM,306074,288618,276097,1711.1432653061224,0.13764334090731237,0.8300655474955293,0.1846182522270405,0
rotated_by_30_Screen Shot 2018-06-12 at 9.03.06 PM,390310,378331,369251,2944.097551020408,0.4453444679425472,0.8792043124617809,0.5833389826482547,0
saltandpepper_Screen Shot 2018-06-12 at 8.59.02 PM,531930,525747,503389,1096.8836734693878,0.11773299406939744,0.8663162086802754,0.4639143120715618,0
translation_Screen Shot 2018-06-12 at 8.56.37 PM,212501,168277,129595,985.045306122449,0.12224779390798264,0.8179185277434942,0.3199402605885866,0
vertical_flip_Screen Shot 2018-06-12 at 9.21.10 PM,509065,476632,394845,741.6036734693878,0.06777169700879486,0.9236912778078638,0.35363465352687196,0
rotated_by_15_Screen Shot 2018-06-12 at 9.07.46 PM,399427,384129,368961,2738.8477551020414,0.31183152576053386,0.8419059476337424,0.44065905651355897,0
rotated_by_60_Screen Shot 2018-06-12 at 9.06.13 PM,200376,194367,192528,3916.76,0.3018239706978171,0.7830778373351834,0.4584755006388507,0
rotated_by_15_Screen Shot 2018-06-12 at 9.19.17 PM,158445,122621,105248,473.6489795918368,0.09699053398038004,0.8454882364000558,0.23292861024914857,0
rotated_by_15_Screen Shot 2018-06-12 at 9.06.56 PM,351562,326988,313848,1383.6032653061227,0.108316410643358,0.8977592262616706,0.39100386597823517,0
rotated_by_75_Screen Shot 2018-06-12 at 8.49.04 PM,389064,377126,369346,3294.150204081633,0.514020258669214,0.8728425800533061,0.7134828297894196,0
rotated_by_15_Screen Shot 2018-06-12 at 8.55.41 PM,415360,399975,390057,2312.6346938775514,0.35140747524913957,0.8747500626043428,0.4850377488696073,0
rotated_by_45_Screen Shot 2018-06-12 at 9.17.33 PM,421428,405717,395591,2610.7514285714287,0.5606969691482155,0.8910057184990752,0.7524912187159132,0
rotated_by_30_Screen Shot 2018-06-12 at 9.20.47 PM,449199,400403,254140,1719.3955102040818,0.16085931260155742,0.8988248915415235,0.4551283334659165,0
rotated_by_15_Screen Shot 2018-06-12 at 9.12.37 PM,446125,418290,402164,1827.1359183673471,0.3473730775075882,0.8925713491629746,0.5033593821417266,0
translation_Screen Shot 2018-06-12 at 9.27.15 PM,355908,338810,331609,2185.2395918367342,0.3251095352531766,0.88818590112496,0.4726543709878953,0
vertical_flip_Screen Shot 2018-06-12 at 9.11.35 PM,594147,566919,551320,585.2783673469388,0.6704219860035553,0.885169873640989,0.7101285624310789,0
rotated_by_45_Screen Shot 2018-06-12 at 9.11.05 PM,303564,273137,243758,1829.1897959183675,0.18389080112626296,0.8615862968508904,0.23253874846828065,0
rotated_by_45_Screen Shot 2018-06-12 at 8.54.37 PM,291089,272933,245016,1350.8575510204082,0.20123794300352474,0.8597992362597275,0.29401463655186744,0
rotated_by_30_Screen Shot 2018-06-12 at 8.51.56 PM,433113,427545,426156,2278.262040816327,0.478473555110877,0.8877368084113575,0.6585961624664638,0
translation_Screen Shot 2018-06-12 at 9.12.27 PM,457924,433757,428344,2046.3044897959178,0.5560696848213744,0.8955997867175307,0.6863377272927178,0
rotated_by_45_Screen Shot 2018-06-12 at 9.21.10 PM,402847,375035,308344,1726.5453061224491,0.17194480096024853,0.9058899382883485,0.402191199218378,0
vertical_flip_Screen Shot 2018-06-12 at 9.23.10 PM,357203,284740,275426,1095.5644897959185,0.022707234360328364,0.9012837738539959,0.13098006770804038,0
rotated_by_15_Screen Shot 2018-06-12 at 9.08.26 PM,468256,461864,452860,2110.0306122448987,0.587450743191973,0.8925050549547432,0.7001312598056113,0
rotated_by_60_Screen Shot 2018-06-12 at 9.05.02 PM,262157,245034,235455,843.5742857142858,0.2449896087010873,0.9181615608191355,0.28605941350370473,0
Screen Shot 2018-06-12 at 8.55.53 PM,459794,449389,440143,1294.4204081632654,0.4529512644645209,0.9246504623204898,0.5101979021800649,0
rotated_by_75_Screen Shot 2018-06-12 at 8.59.02 PM,444819,438850,417857,2791.327755102041,0.14485339929953228,0.8362652347692173,0.5150094381406046,0
rotated_by_60_Screen Shot 2018-06-12 at 9.10.41 PM,411484,385530,328394,2679.418775510204,0.18036406331438914,0.849393369106357,0.3984051494330868,0
saltandpepper_Screen Shot 2018-06-12 at 8.56.11 PM,447951,437441,427745,1699.4204081632654,0.41419120265064324,0.897809133020935,0.47796270513180006,0
rotated_by_45_Screen Shot 2018-06-12 at 9.12.40 PM,275894,211392,103358,1167.2910204081634,0.18566426776540668,0.8692578412975175,0.2475378308943527,0
translation_Screen Shot 2018-06-12 at 8.57.22 PM,327450,326326,313524,1238.1395918367346,0.11923328573216861,0.9002949178834188,0.22591018488617343,0
Screen Shot 2018-06-12 at 9.08.12 PM,302429,251222,198281,816.4816326530612,0.017880160092905724,0.8533975454870613,0.0814922915889466,0
Screen Shot 2018-06-12 at 9.07.26 PM,409425,401115,401615,728.1648979591837,0.08722669579783711,0.9400057432131121,0.364914557346422,0
saltandpepper_Screen Shot 2018-06-12 at 9.02.24 PM,510703,468727,437809,1104.6155102040816,0.2507263916075911,0.8757510293897847,0.4090880784207588,0
rotated_by_45_Screen Shot 2018-06-12 at 9.02.52 PM,305321,305250,299130,2476.162448979592,0.15085622625395184,0.8400306129603233,0.2780835893414709,0
Screen Shot 2018-06-12 at 8.52.48 PM,363001,353649,340494,1018.51306122449,0.027012885073917223,0.9086483129671822,0.10905964142181956,0
rotated_by_60_Screen Shot 2018-06-12 at 9.19.28 PM,175415,136445,118466,865.721224489796,0.23030881247694318,0.8140436697794666,0.28894457473804747,0
Screen Shot 2018-06-12 at 9.04.01 PM,498056,482452,466307,1798.0485714285712,0.48461632032553775,0.900533795574596,0.5971006558141334,0
rotated_by_75_Screen Shot 2018-06-12 at 9.27.31 PM,285929,275092,270791,3579.6481632653063,0.507624253105278,0.8652331836849398,0.7216474246038715,0
rotated_by_75_Screen Shot 2018-06-12 at 9.08.43 PM,331357,311679,306099,3750.224897959184,0.21165538224431305,0.7887521916156401,0.33302838502198795,0
rotated_by_30_Screen Shot 2018-06-12 at 8.56.30 PM,435815,405861,362951,3614.9244897959184,0.42341848722858944,0.8255033742761216,0.5768124306482535,0
rotated_by_15_Screen Shot 2018-06-12 at 9.27.31 PM,439881,423101,415474,2087.4232653061226,0.47841148713258147,0.8946363119743911,0.6110262813672215,0
rotated_by_45_Screen Shot 2018-06-12 at 9.20.36 PM,337754,290833,187880,1887.8742857142859,0.17064861442253648,0.894845653214268,0.4006834639745668,0
rotated_by_45_Screen Shot 2018-06-12 at 9.08.00 PM,429067,405199,364765,2400.2616326530615,0.4906368631128639,0.8909606644685966,0.6879038949118503,0
translation_Screen Shot 2018-06-12 at 9.26.07 PM,418474,408540,409295,2621.7551020408164,0.41780270508320533,0.8528383509969956,0.5468933931198294,0
rotated_by_30_Screen Shot 2018-06-12 at 9.04.47 PM,296407,280123,265729,1604.557142857143,0.14177197170697256,0.8640241228957362,0.1977120264663507,0
rotated_by_30_Screen Shot 2018-06-12 at 8.58.57 PM,429476,424383,402824,1664.8673469387754,0.16226042795652015,0.913000303112816,0.5395924211346024,0
Screen Shot 2018-06-12 at 9.12.32 PM,376276,288495,152832,633.3310204081633,0.021369208347279064,0.8860414719041168,0.11458966368079822,0
rotated_by_45_Screen Shot 2018-06-12 at 9.04.47 PM,287258,271468,257767,1516.5930612244897,0.17054973955117783,0.8773936648824625,0.22514912551568741,0
vertical_flip_Screen Shot 2018-06-12 at 8.50.40 PM,517715,502804,501075,687.3579591836738,0.5413296754991455,0.9405678462433664,0.6185821583351595,0
saltandpepper_Screen Shot 2018-06-12 at 9.05.21 PM,458423,410116,322508,689.5355102040817,0.042703319672328384,0.8899451684324203,0.2815848929026678,0
translation_Screen Shot 2018-06-12 at 9.02.15 PM,429738,388391,358712,2401.3232653061223,0.20426236894885072,0.8492536516194724,0.45502734315942495,0
rotated_by_45_Screen Shot 2018-06-12 at 9.22.13 PM,236131,228772,221600,1220.145306122449,0.17235754126955533,0.8518327901717456,0.2839208904481754,0
vertical_flip_Screen Shot 2018-06-12 at 8.48.40 PM,576210,551279,510850,594.3428571428572,0.21603522936054814,0.8712526842848498,0.6453544785926109,0
rotated_by_75_Screen Shot 2018-06-12 at 9.13.34 PM,377841,372689,364671,3513.0816326530617,0.4467761329267,0.8524952123655741,0.6006540157787655,0
Screen Shot 2018-06-12 at 8.53.37 PM,379308,383973,391905,901.1555102040818,0.046422179420948714,0.9123031328838904,0.28318603082374516,0
saltandpepper_Screen Shot 2018-06-12 at 9.12.37 PM,515706,487659,471865,845.181224489796,0.3765563289707973,0.9182404399027856,0.4863854746449001,0
saltandpepper_Screen Shot 2018-06-12 at 9.27.52 PM,524570,510213,487172,784.4955102040817,0.20406571366484955,0.9216829024847002,0.5558457485692541,0
vertical_flip_Screen Shot 2018-06-12 at 8.50.04 PM,508943,497821,491351,808.7285714285715,0.5659652828349345,0.9490078719499208,0.6278301487592495,0
rotated_by_60_Screen Shot 2018-06-12 at 9.06.56 PM,260270,239074,227319,1905.1265306122452,0.29597634899939856,0.8833961059078701,0.4909879545734533,0
translation_Screen Shot 2018-06-12 at 8.59.15 PM,472461,452988,429137,1857.5281632653064,0.4384961616689675,0.8917826007926956,0.6174550727462383,0
rotated_by_60_Screen Shot 2018-06-12 at 9.11.47 PM,402116,152906,205887,1317.5253061224487,0.16516673387572733,0.7681240137601731,0.41073028988086857,0
rotated_by_75_Screen Shot 2018-06-12 at 9.12.45 PM,292476,271523,276299,3418.6514285714284,0.3866803580374385,0.8597323907491059,0.5677087617325183,0
translation_Screen Shot 2018-06-12 at 8.58.18 PM,413311,338311,336305,1712.4636734693877,0.16209555442088908,0.8845963499208408,0.40311216574248276,0
Screen Shot 2018-06-12 at 9.10.32 PM,488529,461434,404143,2077.558775510204,0.08555670646316778,0.8071678195528456,0.3827179968171152,0
vertical_flip_Screen Shot 2018-06-12 at 9.14.13 PM,510401,496274,462628,1851.715102040816,0.5082491526467906,0.8709315384919906,0.5663638344787795,0
rotated_by_60_Screen Shot 2018-06-12 at 9.11.58 PM,453946,447940,430160,1876.4412244897962,0.28443664774531324,0.9119802490309464,0.634459363498222,0
vertical_flip_Screen Shot 2018-06-12 at 9.14.22 PM,521109,504047,458426,1622.3028571428576,0.5534103123008579,0.8518288157137259,0.5762634962288165,0
Screen Shot 2018-06-12 at 9.02.09 PM,508842,463531,429608,1249.331836734694,0.17606887827176249,0.8615044797556162,0.40394998920424263,0
rotated_by_45_Screen Shot 2018-06-12 at 9.06.13 PM,217496,211376,209626,3912.8289795918367,0.26970868329408965,0.7882377663729428,0.4266915858832945,0
rotated_by_60_Screen Shot 2018-06-12 at 9.05.52 PM,376358,353631,345209,3151.280816326531,0.49750975034344513,0.8742832287247572,0.6971225701374241,0
translation_Screen Shot 2018-06-12 at 9.12.45 PM,395368,374126,379180,2145.516326530612,0.39986857482743904,0.9050639466162124,0.5908132522237685,0
rotated_by_45_Screen Shot 2018-06-12 at 9.25.12 PM,434885,425748,409846,2458.1930612244896,0.4872588201878909,0.8820530907496937,0.6534491596955834,0
rotated_by_60_Screen Shot 2018-06-12 at 9.11.00 PM,369143,355165,343474,3125.8873469387754,0.48780266184317933,0.8742910187405609,0.6903166721341565,0
rotated_by_30_Screen Shot 2018-06-12 at 8.59.15 PM,469952,450421,426525,1876.6955102040815,0.43655164960614234,0.8934504284792586,0.6125624747812111,0
translation_Screen Shot 2018-06-12 at 9.11.23 PM,517719,499272,477803,1892.8367346938778,0.6473901727848587,0.8867740978630507,0.7745906042742488,0
Screen Shot 2018-06-12 at 9.08.59 PM,541510,533070,522353,1037.3616326530612,0.30613850298039996,0.8613193470108467,0.6723125571153402,0
rotated_by_60_Screen Shot 2018-06-12 at 9.00.38 PM,270656,253926,243447,2644.066530612245,0.2815335525140304,0.857824749135917,0.4930067031453551,0
saltandpepper_Screen Shot 2018-06-12 at 8.57.04 PM,474310,431359,402627,568.0232653061225,0.05048205771133455,0.9103937553732113,0.29621183631147546,0
vertical_flip_Screen Shot 2018-06-12 at 9.00.44 PM,492619,475093,461464,922.482857142857,0.14610591629194966,0.9174193058621659,0.523718599161382,0
rotated_by_45_Screen Shot 2018-06-12 at 9.12.49 PM,346304,333544,339913,2630.3877551020405,0.3707610058360548,0.8927468352480277,0.5586430401101021,0
vertical_flip_Screen Shot 2018-06-12 at 8.52.01 PM,519488,515569,518622,944.8473469387754,0.628907940667182,0.9310959484176234,0.6858996643892994,0
rotated_by_75_Screen Shot 2018-06-12 at 9.06.27 PM,261113,233663,203760,2761.845714285714,0.16768631590395525,0.7858425422186102,0.2639840291709824,0
rotated_by_30_Screen Shot 2018-06-12 at 8.56.49 PM,387069,375708,372607,3128.991836734694,0.4406653180501936,0.860608548713402,0.5906616986376862,0
rotated_by_30_Screen Shot 2018-06-12 at 8.56.21 PM,384924,377922,372115,2619.6048979591833,0.363083421560498,0.8769426428281023,0.5438887875314367,0
translation_Screen Shot 2018-06-12 at 8.47.57 PM,384239,362479,341345,2375.6346938775505,0.4472866040051377,0.8995190324392699,0.6136395739937996,0
rotated_by_15_Screen Shot 2018-06-12 at 8.53.42 PM,348172,358866,371774,1650.144081632653,0.08904322757239759,0.8888172369725178,0.33564833792321913,0
saltandpepper_Screen Shot 2018-06-12 at 9.21.25 PM,448904,405990,296136,623.2212244897959,0.0395370965992304,0.9485861397176443,0.29739112933540357,0
rotated_by_60_Screen Shot 2018-06-12 at 9.11.17 PM,341322,314499,293512,2074.4236734693873,0.1683330824750743,0.8352760726499219,0.23810174106187826,0
rotated_by_75_Screen Shot 2018-06-12 at 9.04.47 PM,289245,273366,260354,1024.529387755102,0.1928734471026303,0.91914824559122,0.2440559062836324,0
saltandpepper_Screen Shot 2018-06-12 at 9.16.53 PM,503275,492779,481369,1496.1832653061224,0.1625596997311338,0.896152762275484,0.53924069086807,0
rotated_by_30_Screen Shot 2018-06-12 at 9.27.46 PM,411817,382950,360085,2392.674285714286,0.21529364505870938,0.8705259217535535,0.43831002692827264,0
rotated_by_45_Screen Shot 2018-06-12 at 9.18.57 PM,401153,391862,383292,2168.4395918367345,0.1988565815480835,0.8663067100404059,0.4593406490810916,0
saltandpepper_Screen Shot 2018-06-12 at 8.53.09 PM,349504,337975,374821,585.3444897959184,0.03360103526696876,0.9447061704302209,0.25878241635656574,0
rotated_by_15_Screen Shot 2018-06-12 at 9.12.40 PM,312250,239935,117738,948.0751020408165,0.08860574901692597,0.8798889495260477,0.18751557270276664,0
Screen Shot 2018-06-12 at 8.55.35 PM,462447,449552,440488,990.9861224489798,0.3915445339070468,0.9374657124702781,0.49288676936012604,0
rotated_by_60_Screen Shot 2018-06-12 at 9.13.44 PM,420680,396940,375280,2552.6151020408165,0.23523097371608737,0.8810676553463013,0.49536703948985383,0
vertical_flip_Screen Shot 2018-06-12 at 9.03.01 PM,562541,539102,488183,687.655918367347,0.6021967975037578,0.912475658128522,0.6333621448907645,0
